,title,production_budget,worldwide_gross,vote_average,value_per_investment,rating_per_investment,genres
3574,The Sweeney,4500000,8000366,5.9,1.777859111111111,1.3111111111111111,Action
3575,The Sweeney,4500000,8000366,5.9,1.777859111111111,1.3111111111111111,Crime
3576,The Sweeney,4500000,8000366,5.9,1.777859111111111,1.3111111111111111,Drama
3577,The Switch,19000000,49858465,6.1,2.624129736842105,0.32105263157894737,Comedy
3578,The Switch,19000000,49858465,6.1,2.624129736842105,0.32105263157894737,Drama
3579,The Switch,19000000,49858465,6.1,2.624129736842105,0.32105263157894737,Romance
3580,The Tempest,20000000,277943,5.8,0.01389715,0.29,Comedy
3581,The Tempest,20000000,277943,5.8,0.01389715,0.29,Drama
3582,The Tempest,20000000,277943,5.8,0.01389715,0.29,Fantasy
3583,The Theory of Everything,15000000,123327692,7.9,8.221846133333333,0.5266666666666667,Biography
3584,The Theory of Everything,15000000,123327692,7.9,8.221846133333333,0.5266666666666667,Drama
3585,The Theory of Everything,15000000,123327692,7.9,8.221846133333333,0.5266666666666667,Romance
3586,The Thing,38000000,27573078,6.1,0.7256073157894737,0.16052631578947368,Horror
3587,The Thing,38000000,27573078,6.1,0.7256073157894737,0.16052631578947368,Mystery
3588,The Thing,38000000,27573078,6.1,0.7256073157894737,0.16052631578947368,Sci-Fi
3589,The Three Musketeers,90000000,139877913,5.7,1.5541990333333333,0.06333333333333334,Action
3590,The Three Musketeers,90000000,139877913,5.7,1.5541990333333333,0.06333333333333334,Adventure
3591,The Three Musketeers,90000000,139877913,5.7,1.5541990333333333,0.06333333333333334,Romance
3592,The Three Stooges,30000000,54052249,5.1,1.8017416333333334,0.16999999999999998,Comedy
3593,The Three Stooges,30000000,54052249,5.1,1.8017416333333334,0.16999999999999998,Family
3594,The To Do List,1500000,4128828,5.5,2.752552,3.6666666666666665,Comedy
3595,The To Do List,1500000,4128828,5.5,2.752552,3.6666666666666665,Romance
3596,The Tourist,100000000,278731369,6.1,2.78731369,0.061,Action
3597,The Tourist,100000000,278731369,6.1,2.78731369,0.061,Adventure
3598,The Tourist,100000000,278731369,6.1,2.78731369,0.061,Thriller
3599,The Town,37000000,152566881,7.1,4.123429216216216,0.19189189189189187,Crime
3600,The Town,37000000,152566881,7.1,4.123429216216216,0.19189189189189187,Drama
3601,The Town,37000000,152566881,7.1,4.123429216216216,0.19189189189189187,Thriller
3602,The Transporter Refueled,22000000,69698495,5.4,3.168113409090909,0.24545454545454548,Action
3603,The Transporter Refueled,22000000,69698495,5.4,3.168113409090909,0.24545454545454548,Adventure
3604,The Transporter Refueled,22000000,69698495,5.4,3.168113409090909,0.24545454545454548,Crime
3605,The Tree of Life,35000000,61721826,6.6,1.7634807428571428,0.18857142857142856,Drama
3606,The Tree of Life,35000000,61721826,6.6,1.7634807428571428,0.18857142857142856,Fantasy
3607,The Twilight Saga: Eclipse,68000000,706102828,6.0,10.383865117647058,0.08823529411764706,Adventure
3608,The Twilight Saga: Eclipse,68000000,706102828,6.0,10.383865117647058,0.08823529411764706,Drama
3609,The Twilight Saga: Eclipse,68000000,706102828,6.0,10.383865117647058,0.08823529411764706,Fantasy
3610,The Upside,37500000,119024536,7.3,3.1739876266666665,0.19466666666666665,Comedy
3611,The Upside,37500000,119024536,7.3,3.1739876266666665,0.19466666666666665,Drama
3612,The Vatican Tapes,13000000,14929184,4.6,1.1483987692307693,0.3538461538461538,Horror
3613,The Vatican Tapes,13000000,14929184,4.6,1.1483987692307693,0.3538461538461538,Thriller
3614,The Virginity Hit,2000000,636706,4.6,0.318353,2.3,Comedy
3615,The Visit,5000000,98677816,6.2,19.7355632,1.24,Comedy
3616,The Visit,5000000,98677816,6.2,19.7355632,1.24,Drama
3617,The Visit,5000000,98677816,6.2,19.7355632,1.24,Romance
3618,The Vow,30000000,197618160,7.1,6.587272,0.23666666666666666,Drama
3619,The Vow,30000000,197618160,7.1,6.587272,0.23666666666666666,Romance
3620,The Walk,35000000,61492104,6.9,1.756917257142857,0.19714285714285715,Crime
3621,The Walk,35000000,61492104,6.9,1.756917257142857,0.19714285714285715,Thriller
3622,The Wall,3000000,4495262,6.7,1.4984206666666666,2.2333333333333334,Documentary
3623,The Warrior's Way,42000000,8514325,6.1,0.2027220238095238,0.14523809523809522,Action
3624,The Warrior's Way,42000000,8514325,6.1,0.2027220238095238,0.14523809523809522,Fantasy
3625,The Warrior's Way,42000000,8514325,6.1,0.2027220238095238,0.14523809523809522,Western
3626,The Watch,55000000,67130045,5.4,1.2205462727272727,0.09818181818181819,Action
3627,The Watch,55000000,67130045,5.4,1.2205462727272727,0.09818181818181819,Comedy
3628,The Watch,55000000,67130045,5.4,1.2205462727272727,0.09818181818181819,Horror
3629,The Watcher,33000000,47267829,5.4,1.4323584545454546,0.16363636363636364,Drama
3630,The Water Diviner,22500000,31054727,6.8,1.3802100888888889,0.3022222222222222,Drama
3631,The Water Diviner,22500000,31054727,6.8,1.3802100888888889,0.3022222222222222,History
3632,The Water Diviner,22500000,31054727,6.8,1.3802100888888889,0.3022222222222222,War
3633,The Way Way Back,5000000,26853810,7.1,5.370762,1.42,Comedy
3634,The Way Way Back,5000000,26853810,7.1,5.370762,1.42,Drama
3635,The Wedding Ringer,23000000,80171596,6.5,3.4857215652173914,0.2826086956521739,Comedy
3636,The Witch,3500000,40454520,6.6,11.558434285714286,1.8857142857142857,Horror
3637,The Witch,3500000,40454520,6.6,11.558434285714286,1.8857142857142857,Mystery
3638,The Wolf of Wall Street,100000000,389870414,7.9,3.89870414,0.079,Biography
3639,The Wolf of Wall Street,100000000,389870414,7.9,3.89870414,0.079,Crime
3640,The Wolf of Wall Street,100000000,389870414,7.9,3.89870414,0.079,Drama
3641,The Wolfman,150000000,142634358,5.7,0.95089572,0.038,Drama
3642,The Wolfman,150000000,142634358,5.7,0.95089572,0.038,Fantasy
3643,The Wolfman,150000000,142634358,5.7,0.95089572,0.038,Horror
3644,The Wolverine,115000000,416456852,6.3,3.6213639304347827,0.05478260869565217,Action
3645,The Wolverine,115000000,416456852,6.3,3.6213639304347827,0.05478260869565217,Adventure
3646,The Wolverine,115000000,416456852,6.3,3.6213639304347827,0.05478260869565217,Sci-Fi
3647,The Woman in Black,15000000,128955898,6.1,8.597059866666667,0.4066666666666666,Drama
3648,The Woman in Black,15000000,128955898,6.1,8.597059866666667,0.4066666666666666,Fantasy
3649,The Woman in Black,15000000,128955898,6.1,8.597059866666667,0.4066666666666666,Horror
3650,The Word,200000,3648,4.8,0.01824,23.999999999999996,Drama
3651,The Words,6000000,16369708,6.6,2.7282846666666667,1.0999999999999999,Drama
3652,The Words,6000000,16369708,6.6,2.7282846666666667,1.0999999999999999,Mystery
3653,The Words,6000000,16369708,6.6,2.7282846666666667,1.0999999999999999,Romance
3654,The World's End,20000000,47508505,6.7,2.37542525,0.335,Action
3655,The World's End,20000000,47508505,6.7,2.37542525,0.335,Comedy
3656,The World's End,20000000,47508505,6.7,2.37542525,0.335,Sci-Fi
3657,The Young Messiah,16800000,7313697,6.1,0.4353391071428571,0.3630952380952381,Drama
3658,The Young Messiah,16800000,7313697,6.1,0.4353391071428571,0.3630952380952381,Fantasy
3659,The Young and Prodigious T.S. Spivet,33000000,357687,6.7,0.010839,0.20303030303030303,Action
3660,The Young and Prodigious T.S. Spivet,33000000,357687,6.7,0.010839,0.20303030303030303,Adventure
3661,The Young and Prodigious T.S. Spivet,33000000,357687,6.7,0.010839,0.20303030303030303,Comedy
3662,There Be Dragons,36000000,4020990,5.1,0.11169416666666666,0.14166666666666666,Biography
3663,There Be Dragons,36000000,4020990,5.1,0.11169416666666666,0.14166666666666666,Drama
3664,There Be Dragons,36000000,4020990,5.1,0.11169416666666666,0.14166666666666666,War
3665,They Came Together,3000000,82780,5.5,0.027593333333333334,1.8333333333333333,Comedy
3666,They Came Together,3000000,82780,5.5,0.027593333333333334,1.8333333333333333,Romance
3667,They Will Have to Kill Us First,600000,7943,5.0,0.013238333333333333,8.333333333333334,Documentary
3668,Think Like a Man,12000000,113373764,6.9,9.447813666666667,0.5750000000000001,Comedy
3669,Think Like a Man,12000000,113373764,6.9,9.447813666666667,0.5750000000000001,Romance
3670,Think Like a Man Too,24000000,70027933,6.3,2.9178305416666666,0.2625,Comedy
3671,Think Like a Man Too,24000000,70027933,6.3,2.9178305416666666,0.2625,Romance
3672,This Means War,65000000,156974557,6.0,2.4149931846153847,0.09230769230769231,Action
3673,This Means War,65000000,156974557,6.0,2.4149931846153847,0.09230769230769231,Comedy
3674,This Means War,65000000,156974557,6.0,2.4149931846153847,0.09230769230769231,Romance
3675,Thor,150000000,449326618,6.7,2.995510786666667,0.04466666666666667,Action
3676,Thor,150000000,449326618,6.7,2.995510786666667,0.04466666666666667,Adventure
3677,Thor,150000000,449326618,6.7,2.995510786666667,0.04466666666666667,Fantasy
3678,Thor: Ragnarok,180000000,846980024,7.5,4.705444577777778,0.041666666666666664,Action
3679,Thor: Ragnarok,180000000,846980024,7.5,4.705444577777778,0.041666666666666664,Adventure
3680,Thor: Ragnarok,180000000,846980024,7.5,4.705444577777778,0.041666666666666664,Comedy
3681,Thor: The Dark World,150000000,644602516,6.7,4.297350106666666,0.04466666666666667,Action
3682,Thor: The Dark World,150000000,644602516,6.7,4.297350106666666,0.04466666666666667,Adventure
3683,Thor: The Dark World,150000000,644602516,6.7,4.297350106666666,0.04466666666666667,Fantasy
3684,Thoroughbreds,5000000,3187302,6.3,0.6374604,1.26,Comedy
3685,Thoroughbreds,5000000,3187302,6.3,0.6374604,1.26,Crime
3686,Thoroughbreds,5000000,3187302,6.3,0.6374604,1.26,Drama
3687,"Three Billboards Outside Ebbing, Missouri",12000000,160191915,8.2,13.34932625,0.6833333333333332,Crime
3688,"Three Billboards Outside Ebbing, Missouri",12000000,160191915,8.2,13.34932625,0.6833333333333332,Drama
3689,Thunder and the House of Magic,34000000,62582520,6.3,1.8406623529411765,0.18529411764705883,Adventure
3690,Thunder and the House of Magic,34000000,62582520,6.3,1.8406623529411765,0.18529411764705883,Animation
3691,Thunder and the House of Magic,34000000,62582520,6.3,1.8406623529411765,0.18529411764705883,Comedy
3692,Tim and Eric's Billion Dollar Movie,3000000,223652,5.7,0.07455066666666667,1.9000000000000001,Comedy
3693,Time to Choose,3500000,29233,8.3,0.008352285714285715,2.3714285714285714,Documentary
3694,Tinker Tailor Soldier Spy,21000000,81452811,6.7,3.8787052857142856,0.3190476190476191,Drama
3695,Tinker Tailor Soldier Spy,21000000,81452811,6.7,3.8787052857142856,0.3190476190476191,Mystery
3696,Tinker Tailor Soldier Spy,21000000,81452811,6.7,3.8787052857142856,0.3190476190476191,Thriller
3697,Tiny Furniture,50000,424149,5.9,8.48298,118.0,Comedy
3698,Tiny Furniture,50000,424149,5.9,8.48298,118.0,Drama
3699,Tiny Furniture,50000,424149,5.9,8.48298,118.0,Romance
3700,To Rome with Love,21500000,74326015,5.7,3.457023953488372,0.2651162790697674,Comedy
3701,To Rome with Love,21500000,74326015,5.7,3.457023953488372,0.2651162790697674,Music
3702,To Rome with Love,21500000,74326015,5.7,3.457023953488372,0.2651162790697674,Romance
3703,Tomb Raider,90000000,273477501,6.3,3.0386389,0.06999999999999999,Action
3704,Tomb Raider,90000000,273477501,6.3,3.0386389,0.06999999999999999,Adventure
3705,Tomb Raider,90000000,273477501,6.3,3.0386389,0.06999999999999999,Fantasy
3706,Tomorrowland,170000000,206627518,6.2,1.2154559882352942,0.036470588235294116,Action
3707,Tomorrowland,170000000,206627518,6.2,1.2154559882352942,0.036470588235294116,Adventure
3708,Tomorrowland,170000000,206627518,6.2,1.2154559882352942,0.036470588235294116,Family
3709,Tooth Fairy,48000000,112610386,5.3,2.346049708333333,0.11041666666666666,Comedy
3710,Tooth Fairy,48000000,112610386,5.3,2.346049708333333,0.11041666666666666,Family
3711,Tooth Fairy,48000000,112610386,5.3,2.346049708333333,0.11041666666666666,Fantasy
3712,Top Five,12000000,26001741,6.3,2.16681175,0.525,Comedy
3713,Top Five,12000000,26001741,6.3,2.16681175,0.525,Romance
3714,Top Spin,150000,5858,6.9,0.039053333333333336,46.00000000000001,Documentary
3715,Total Recall,125000000,211856088,5.9,1.694848704,0.047200000000000006,Action
3716,Total Recall,125000000,211856088,5.9,1.694848704,0.047200000000000006,Adventure
3717,Total Recall,125000000,211856088,5.9,1.694848704,0.047200000000000006,Mystery
3718,Tower Heist,85000000,150422946,6.0,1.7696817176470587,0.07058823529411765,Action
3719,Tower Heist,85000000,150422946,6.0,1.7696817176470587,0.07058823529411765,Comedy
3720,Tower Heist,85000000,150422946,6.0,1.7696817176470587,0.07058823529411765,Crime
3721,Toy Story 3,200000000,1068879522,7.7,5.34439761,0.0385,Adventure
3722,Toy Story 3,200000000,1068879522,7.7,5.34439761,0.0385,Animation
3723,Toy Story 3,200000000,1068879522,7.7,5.34439761,0.0385,Comedy
3724,Tracker,6500000,3149,6.7,0.0004844615384615385,1.0307692307692309,Action
3725,Tracker,6500000,3149,6.7,0.0004844615384615385,1.0307692307692309,Adventure
3726,Tracker,6500000,3149,6.7,0.0004844615384615385,1.0307692307692309,Drama
3727,Trainwreck,35000000,141123897,5.8,4.032111342857143,0.1657142857142857,Comedy
3728,Trainwreck,35000000,141123897,5.8,4.032111342857143,0.1657142857142857,Drama
3729,Trainwreck,35000000,141123897,5.8,4.032111342857143,0.1657142857142857,Romance
3730,Trance,16000000,22594052,6.6,1.41212825,0.4125,Horror
3731,Transcendence,100000000,103039258,5.5,1.03039258,0.055,Drama
3732,Transformers: Age of Extinction,210000000,1104039076,5.8,5.2573289333333335,0.02761904761904762,Action
3733,Transformers: Age of Extinction,210000000,1104039076,5.8,5.2573289333333335,0.02761904761904762,Adventure
3734,Transformers: Age of Extinction,210000000,1104039076,5.8,5.2573289333333335,0.02761904761904762,Sci-Fi
3735,Transformers: Dark of the Moon,195000000,1123790543,6.1,5.763028425641026,0.03128205128205128,Action
3736,Transformers: Dark of the Moon,195000000,1123790543,6.1,5.763028425641026,0.03128205128205128,Adventure
3737,Transformers: Dark of the Moon,195000000,1123790543,6.1,5.763028425641026,0.03128205128205128,Sci-Fi
3738,Transformers: The Last Knight,217000000,602893340,6.0,2.778310322580645,0.027649769585253458,Action
3739,Transformers: The Last Knight,217000000,602893340,6.0,2.778310322580645,0.027649769585253458,Adventure
3740,Transformers: The Last Knight,217000000,602893340,6.0,2.778310322580645,0.027649769585253458,Sci-Fi
3741,Trapped,30000000,6916869,5.8,0.2305623,0.19333333333333333,Drama
3742,Trash,12000000,6553186,3.0,0.5460988333333333,0.25,Thriller
3743,Trespass,35000000,786532,5.5,0.022472342857142856,0.15714285714285714,Crime
3744,Trespass,35000000,786532,5.5,0.022472342857142856,0.15714285714285714,Drama
3745,Trespass,35000000,786532,5.5,0.022472342857142856,0.15714285714285714,Thriller
3746,Triangle,12000000,1594955,6.8,0.13291291666666666,0.5666666666666667,Family
3747,Triangle,12000000,1594955,6.8,0.13291291666666666,0.5666666666666667,Fantasy
3748,Triangle,12000000,1594955,6.8,0.13291291666666666,0.5666666666666667,Music
3749,Triple 9,20000000,25943792,5.8,1.2971896,0.29,Crime
3750,Triple 9,20000000,25943792,5.8,1.2971896,0.29,Thriller
3751,Trolls,125000000,344150134,6.6,2.753201072,0.0528,Adventure
3752,Trolls,125000000,344150134,6.6,2.753201072,0.0528,Animation
3753,Trolls,125000000,344150134,6.6,2.753201072,0.0528,Comedy
3754,Trouble with the Curve,60000000,47818913,6.7,0.7969818833333333,0.11166666666666666,Drama
3755,Trouble with the Curve,60000000,47818913,6.7,0.7969818833333333,0.11166666666666666,Sport
3756,True Grit,35000000,252276928,7.2,7.207912228571429,0.2057142857142857,Adventure
3757,True Grit,35000000,252276928,7.2,7.207912228571429,0.2057142857142857,Drama
3758,True Grit,35000000,252276928,7.2,7.207912228571429,0.2057142857142857,Western
3759,Trust,4000000,120016,6.6,0.030004,1.65,Crime
3760,Trust,4000000,120016,6.6,0.030004,1.65,Drama
3761,Trust,4000000,120016,6.6,0.030004,1.65,Thriller
3762,Truth or Dare,3500000,95127344,5.6,27.179241142857144,1.5999999999999999,Horror
3763,Truth or Dare,3500000,95127344,5.6,27.179241142857144,1.5999999999999999,Romance
3764,Truth or Dare,3500000,95127344,5.6,27.179241142857144,1.5999999999999999,Thriller
3765,Tulip Fever,25000000,6792768,6.4,0.27171072,0.256,Drama
3766,Tulip Fever,25000000,6792768,6.4,0.27171072,0.256,History
3767,Tulip Fever,25000000,6792768,6.4,0.27171072,0.256,Romance
3768,Turbo,135000000,286896578,6.1,2.125159837037037,0.04518518518518518,Adventure
3769,Turbo,135000000,286896578,6.1,2.125159837037037,0.04518518518518518,Animation
3770,Turbo,135000000,286896578,6.1,2.125159837037037,0.04518518518518518,Comedy
3771,Turbulence,55000000,11532774,5.6,0.2096868,0.10181818181818181,Comedy
3772,Tusk,3000000,1887554,5.3,0.6291846666666666,1.7666666666666666,Comedy
3773,Tusk,3000000,1887554,5.3,0.6291846666666666,1.7666666666666666,Drama
3774,Tusk,3000000,1887554,5.3,0.6291846666666666,1.7666666666666666,Horror
3775,Twixt,7000000,1268346,5.0,0.18119228571428572,0.7142857142857143,Comedy
3776,Twixt,7000000,1268346,5.0,0.18119228571428572,0.7142857142857143,Fantasy
3777,Twixt,7000000,1268346,5.0,0.18119228571428572,0.7142857142857143,Horror
3778,Two Night Stand,1600000,868081,6.5,0.542550625,4.0625,Comedy
3779,Two Night Stand,1600000,868081,6.5,0.542550625,4.0625,Romance
3780,USS Indianapolis: Men of Courage,40000000,1663785,5.9,0.041594625,0.14750000000000002,Action
3781,USS Indianapolis: Men of Courage,40000000,1663785,5.9,0.041594625,0.14750000000000002,Drama
3782,USS Indianapolis: Men of Courage,40000000,1663785,5.9,0.041594625,0.14750000000000002,History
3783,Unbroken,65000000,163527824,7.4,2.515812676923077,0.11384615384615385,Drama
3784,Uncle Drew,18000000,46527161,6.5,2.5848422777777778,0.3611111111111111,Comedy
3785,Uncle Drew,18000000,46527161,6.5,2.5848422777777778,0.3611111111111111,Sport
3786,Under the Rainbow,20000000,18826490,5.5,0.9413245,0.275,Comedy
3787,Under the Rainbow,20000000,18826490,5.5,0.9413245,0.275,Drama
3788,Under the Rainbow,20000000,18826490,5.5,0.9413245,0.275,Romance
3789,Under the Skin,13300000,7229933,6.1,0.543603984962406,0.45864661654135336,Drama
3790,Under the Skin,13300000,7229933,6.1,0.543603984962406,0.45864661654135336,Horror
3791,Under the Skin,13300000,7229933,6.1,0.543603984962406,0.45864661654135336,Sci-Fi
3792,Underdogs,2500000,1392649,5.5,0.5570596,2.2,Documentary
